รหัสสถานี,เขต,สถานี,วัน-เวลา,ฝน 5 นาที,ฝน 15 นาที,ฝน 30 นาที,ฝน 1 ชม.,ฝน 3 ชม.,ฝน 6 ชม.,ฝน 12 ชม.,ฝน 24 ชม.,ดูข้อมูล
RF.NJK.02,หนองจอก,ปตร.คลองแสนแสบ,2560-10-04 01:00:00,0.0,0.0,0.0,0.0,0.0,0.5,66.0,66.5,ดูข้อมูล
RF.BKY.01,บางกอกใหญ่,สนข.บางกอกใหญ่,2560-10-04 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,59.5,62.5,ดูข้อมูล
RF.BSU.04,บางซื่อ,ซ.สะพานขวา,2560-10-04 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,59.5,62.0,ดูข้อมูล
RF.TKU.01,ทุ่งครุ,สนข.ทุ่งครุ,2560-10-04 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,3.5,61.5,ดูข้อมูล
RF.MBR.05,มีนบุรี,จุดวัด ค.บึงใหญ่-วัดทองสัมฤทธิ์,2560-10-04 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.5,ดูข้อมูล
RF.KSN.01,คลองสาน,สนข.คลองสาน,2560-10-04 01:00:00,0.0,0.0,0.0,0.0,0.0,0.5,56.0,59.5,ดูข้อมูล
RF.TBR.01,ธนบุรี,สนข.ธนบุรี,2560-10-04 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,51.5,53.5,ดูข้อมูล
RF.BKN.02,บางกอกน้อย,ส.คลองมอญ,2560-10-04 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,47.0,51.5,ดูข้อมูล
RF.BRK.02,บางรัก,ส.กรุงเกษม,2560-10-04 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,43.0,46.0,ดูข้อมูล
RF.SPK.01,อำเภอเมืองสมุทรปราการ,ส.คลองสำโรง,2560-10-04 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.0,44.5,ดูข้อมูล
RF.SPW.01,สัมพันธวงศ์,ท่าน้ำสวัสดี,2560-10-04 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,41.0,44.0,ดูข้อมูล
RF.PNK.03,พระนคร,ปากคลองตลาด,2560-10-04 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,37.5,43.5,ดูข้อมูล
RF.NKM.02,หนองแขม,จุดวัด ค.ทวีฯ-ค.ภาษีฯ,2560-10-04 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,42.0,42.5,ดูข้อมูล
RF.DMG.01,ดอนเมือง,สนข.ดอนเมือง,2560-10-04 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,11.5,41.5,ดูข้อมูล
RF.LSI.03,หลักสี่,จุดวัดศูนย์ราชการ-ถ.แจ้งวัฒนะ,2560-10-04 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,18.0,38.5,ดูข้อมูล
RF.PPS.01,ป้อมปราบฯ,สนข.ป้อมปราบฯ,2560-10-04 01:00:00,0.0,0.0,0.0,0.0,0.0,0.5,35.0,38.0,ดูข้อมูล
RF.SPS.01,สะพานสูง,สนข.สะพานสูง,2560-10-04 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,35.5,36.5,ดูข้อมูล
RF.SMI.01,สายไหม,สนข.สายไหม,2560-10-04 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,19.5,36.0,ดูข้อมูล
RF.BBN.01,บางบอน,สนข.บางบอน,2560-10-04 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,21.0,29.0,ดูข้อมูล
RF.JTG.03,จอมทอง,ส.คลองสี่บาท,2560-10-04 01:00:00,0.0,0.0,0.0,0.0,0.5,0.5,28.5,28.5,ดูข้อมูล
RF.BNA.02,บางนา,ส.บางนา,2560-10-04 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.5,28.0,ดูข้อมูล
RF.RTW.01,ราชเทวี,สนข.ราชเทวี,2560-10-04 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,26.5,26.5,ดูข้อมูล
RF.KSW.01,คลองสามวา,สนข.คลองสามวา,2560-10-04 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.5,ดูข้อมูล
RF.PTW.01,ปทุมวัน,สนข.ปทุมวัน,2560-10-04 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,24.0,25.5,ดูข้อมูล
RF.DST.02,ดุสิต,ส.สามเสน,2560-10-04 01:00:00,0.0,0.0,0.0,0.0,0.0,0.5,23.0,23.5,ดูข้อมูล
RF.TLC.03,ตลิ่งชัน,ส.คลองชักพระ,2560-10-04 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,ดูข้อมูล
RF.BKP.02,บางกะปิ,จุดวัด ค.แสนแสบ-เขตบางกะปิ,2560-10-04 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,ดูข้อมูล
RF.SLG.01,สวนหลวง,สนข.สวนหลวง,2560-10-04 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,19.0,20.0,ดูข้อมูล
RF.KTY.04,คลองเตย,ส.คลองเตย,2560-10-04 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,16.5,17.5,ดูข้อมูล
RF.KNY.02,คันนายาว,จุดวัด ค.ลำชะล่า-ถ.นวมินทร์,2560-10-04 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.5,ดูข้อมูล
RF.BKA.01,บางเขน,สนข.บางเขน,2560-10-04 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,16.0,17.5,ดูข้อมูล
RF.DDG.02,ดินแดง,ศูนย์ฯ (ดินแดง),2560-10-04 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,16.5,16.5,ดูข้อมูล
RF.PKN.01,พระโขนง,สนข.พระโขนง,2560-10-04 01:00:00,0.0,0.0,0.0,0.0,0.5,0.5,15.0,16.5,ดูข้อมูล
RF.WTL.03,วังทองหลาง,ส.คลองเจ้าคุณสิงห์,2560-10-04 01:00:00,0.0,0.0,0.0,0.0,0.5,0.5,16.5,16.5,ดูข้อมูล
RF.HKG.02,ห้วยขวาง,ส.สามเสน-ค.แสนแสบ,2560-10-04 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,ดูข้อมูล
RF.YNW.03,ยานนาวา,ปตร.คลองวัดด่าน,2560-10-04 01:00:00,0.0,0.0,0.0,0.0,0.5,0.5,5.5,15.0,ดูข้อมูล
RF.BPD.01,บางพลัด,สนข.บางพลัด,2560-10-04 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,14.5,14.5,ดูข้อมูล
RF.STN.01,สาทร,สนข.สาทร,2560-10-04 01:00:00,0.0,0.0,0.0,0.0,0.0,0.5,10.0,14.5,ดูข้อมูล
RF.BKM.01,บึงกุ่ม,สนข.บึงกุ่ม,2560-10-04 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,ดูข้อมูล
RF.WTN.02,วัฒนา,ส.แสนแสบ-คลองตัน,2560-10-04 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,ดูข้อมูล
RF.TWW.03,ทวีวัฒนา,ปตร.คลองขุนศรีฯ-ค.มหาสวัสดิ์,2560-10-04 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,13.5,13.5,ดูข้อมูล
RF.BKL.01,บางคอแหลม,สนข.บางคอแหลม,2560-10-04 01:00:00,0.0,0.0,0.0,0.0,0.5,0.5,10.5,12.0,ดูข้อมูล
RF.PYT.01,พญาไท,สนข.พญาไท,2560-10-04 01:00:00,0.0,0.0,0.0,0.0,0.0,0.5,8.5,9.0,ดูข้อมูล
RF.RBN.02,ราษฏร์บูรณะ,ส.คลองแจงร้อน,2560-10-04 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,ดูข้อมูล
RF.LPW.01,ลาดพร้าว,สนข.ลาดพร้าว,2560-10-04 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.5,ดูข้อมูล
RF.CTC.01,จตุจักร,บ่อสูบศาลอาญารัชดา,2560-10-04 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,6.5,6.5,ดูข้อมูล
RF.PWT.01,ประเวศ,สนข.ประเวศ,2560-10-04 01:00:00,0.0,0.0,0.0,0.0,0.5,0.5,2.5,3.5,ดูข้อมูล
RF.LKB.03,ลาดกระบัง,ค.ประเวศฯ-รพ.ลาดกระบัง,2560-10-04 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.5,ดูข้อมูล
RF.CTC.03,จตุจักร,จุดวัด ถ.เทศบาลสงเคราะห์,2560-10-05 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,44.5,51.5,ดูข้อมูล
RF.BSU.03,บางซื่อ,ส.คลองบางซื่อ,2560-10-05 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,29.0,49.5,ดูข้อมูล
RF.DST.02,ดุสิต,ส.สามเสน,2560-10-05 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,15.0,46.0,ดูข้อมูล
RF.BPD.01,บางพลัด,สนข.บางพลัด,2560-10-05 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,11.5,43.0,ดูข้อมูล
RF.LSI.01,หลักสี่,สนข.หลักสี่,2560-10-05 01:00:00,0.0,0.0,0.0,0.0,0.0,1.5,30.5,30.5,ดูข้อมูล
RF.PNK.02,พระนคร,ส.เทเวศร์,2560-10-05 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,3.5,23.5,ดูข้อมูล
RF.DMG.01,ดอนเมือง,สนข.ดอนเมือง,2560-10-05 01:00:00,0.0,0.0,0.0,0.0,0.0,0.5,22.0,22.0,ดูข้อมูล
RF.BKA.01,บางเขน,สนข.บางเขน,2560-10-05 01:00:00,0.0,0.0,0.0,0.0,0.0,1.0,21.0,21.0,ดูข้อมูล
RF.TLC.02,ตลิ่งชัน,ปตร.คลองบัว-ทางรถไฟ,2560-10-05 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.5,18.0,ดูข้อมูล
RF.HKG.01,ห้วยขวาง,สนข.ห้วยขวาง,2560-10-05 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,ดูข้อมูล
RF.PYT.01,พญาไท,สนข.พญาไท,2560-10-05 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,7.5,12.5,ดูข้อมูล
RF.YNW.02,ยานนาวา,ส.คลองช่องนนทรี,2560-10-05 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,12.5,12.5,ดูข้อมูล
RF.KTY.05,คลองเตย,จุดวัดสวนเบญจสิริ,2560-10-05 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,11.5,12.0,ดูข้อมูล
RF.SMI.02,สายไหม,ปตร.คลองสองสายใต้,2560-10-05 01:00:00,0.0,0.0,0.0,0.0,0.0,0.5,11.0,11.0,ดูข้อมูล
RF.TWW.03,ทวีวัฒนา,ปตร.คลองขุนศรีฯ-ค.มหาสวัสดิ์,2560-10-05 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.5,10.5,ดูข้อมูล
RF.WTL.02,วังทองหลาง,ปตร.คลองลาดพร้าว,2560-10-05 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,9.5,10.0,ดูข้อมูล
RF.RTW.03,ราชเทวี,จุดวัดบึงมักกะสัน,2560-10-05 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,5.5,6.0,ดูข้อมูล
RF.BNA.03,บางนา,จุดวัด ค.บางนา-ถ.ศรีนครินทร์,2560-10-05 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,ดูข้อมูล
RF.BKL.01,บางคอแหลม,สนข.บางคอแหลม,2560-10-05 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,ดูข้อมูล
RF.BRK.01,บางรัก,สนข.บางรัก,2560-10-05 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,ดูข้อมูล
RF.NJK.04,หนองจอก,ปตร.คลองสิบสาม,2560-10-05 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,ดูข้อมูล
RF.BKY.01,บางกอกใหญ่,สนข.บางกอกใหญ่,2560-10-05 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.5,ดูข้อมูล
RF.PPS.01,ป้อมปราบฯ,สนข.ป้อมปราบฯ,2560-10-05 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.5,ดูข้อมูล
RF.RBN.02,ราษฏร์บูรณะ,ส.คลองแจงร้อน,2560-10-05 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4.5,4.5,ดูข้อมูล
RF.WTN.01,วัฒนา,สนข.วัฒนา,2560-10-05 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4.5,4.5,ดูข้อมูล
RF.STN.02,สาทร,ส.คลองสาทร,2560-10-05 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4.5,4.5,ดูข้อมูล
RF.DDG.02,ดินแดง,ศูนย์ฯ (ดินแดง),2560-10-05 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,ดูข้อมูล
RF.TBR.03,ธนบุรี,ส.ดาวคะนอง,2560-10-05 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,3.5,4.0,ดูข้อมูล
RF.SLG.01,สวนหลวง,สนข.สวนหลวง,2560-10-05 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,3.5,4.0,ดูข้อมูล
RF.SPW.01,สัมพันธวงศ์,ท่าน้ำสวัสดี,2560-10-05 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,3.5,4.0,ดูข้อมูล
RF.JTG.01,จอมทอง,สนข.จอมทอง,2560-10-05 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,3.5,3.5,ดูข้อมูล
RF.BKE.04,บางแค,หมู่บ้านเศรษฐกิจ ซอย 26,2560-10-05 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,ดูข้อมูล
RF.PTW.02,ปทุมวัน,ปตร.คลองอรชร,2560-10-05 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.0,ดูข้อมูล
RF.PWT.01,ประเวศ,สนข.ประเวศ,2560-10-05 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,ดูข้อมูล
RF.KSN.01,คลองสาน,สนข.คลองสาน,2560-10-05 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,ดูข้อมูล
RF.KSW.03,คลองสามวา,จุดวัด ค.เก้า-วัดศรีสุขฯ,2560-10-05 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.5,ดูข้อมูล
RF.BKM.01,บึงกุ่ม,สนข.บึงกุ่ม,2560-10-05 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.5,ดูข้อมูล
RF.PKN.01,พระโขนง,สนข.พระโขนง,2560-10-05 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,ดูข้อมูล
RF.LKB.02,ลาดกระบัง,ปตร.คลองประเวศฯ-ลาดกระบัง,2560-10-05 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.5,ดูข้อมูล
RF.LPW.01,ลาดพร้าว,สนข.ลาดพร้าว,2560-10-05 01:00:00,0.0,0.0,0.0,0.0,0.0,0.5,2.5,2.5,ดูข้อมูล
RF.SPS.01,สะพานสูง,สนข.สะพานสูง,2560-10-05 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.5,ดูข้อมูล
RF.SPK.01,อำเภอเมืองสมุทรปราการ,ส.คลองสำโรง,2560-10-05 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,ดูข้อมูล
RF.KNY.02,คันนายาว,จุดวัด ค.ลำชะล่า-ถ.นวมินทร์,2560-10-05 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.0,ดูข้อมูล
RF.BKP.02,บางกะปิ,จุดวัด ค.แสนแสบ-เขตบางกะปิ,2560-10-05 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5,ดูข้อมูล
RF.BKT.02,บางขุนเทียน,ส.คลองเลนเปน,2560-10-05 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,ดูข้อมูล
RF.MBR.03,มีนบุรี,ปตร.บึงขวาง,2560-10-05 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,ดูข้อมูล
RF.TKU.01,ทุ่งครุ,สนข.ทุ่งครุ,2560-10-05 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,ดูข้อมูล
RF.BKN.01,บางกอกน้อย,สนข.บางกอกน้อย,2560-10-05 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,ดูข้อมูล
RF.PSC.01,ภาษีเจริญ,สนข.ภาษีเจริญ,2560-10-05 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,ดูข้อมูล
RF.NKM.02,หนองแขม,จุดวัด ค.ทวีฯ-ค.ภาษีฯ,2560-10-05 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,ดูข้อมูล
RF.BBN.01,บางบอน,สนข.บางบอน,2560-10-05 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ดูข้อมูล
RF.TKU.01,ทุ่งครุ,สนข.ทุ่งครุ,2560-10-06 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.5,ดูข้อมูล
RF.MBR.03,มีนบุรี,ปตร.บึงขวาง,2560-10-06 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,38.0,42.5,ดูข้อมูล
RF.NJK.07,หนองจอก,จุดวัด ค.แสนแสบ-วัดทรัพย์ฯ,2560-10-06 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,39.5,40.0,ดูข้อมูล
RF.RBN.01,ราษฏร์บูรณะ,สนข.ราษฎร์บูรณะ,2560-10-06 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.5,ดูข้อมูล
RF.STN.01,สาทร,สนข.สาทร,2560-10-06 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,ดูข้อมูล
RF.TBR.03,ธนบุรี,ส.ดาวคะนอง,2560-10-06 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,ดูข้อมูล
RF.YNW.01,ยานนาวา,สนข.ยานนาวา,2560-10-06 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,ดูข้อมูล
RF.JTG.01,จอมทอง,สนข.จอมทอง,2560-10-06 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5,ดูข้อมูล
RF.BKL.02,บางคอแหลม,ส.วัดไทร,2560-10-06 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5,ดูข้อมูล
RF.TWW.04,ทวีวัฒนา,จุดวัด ค.ทวีฯ-ค.บางเชือกหนัง,2560-10-06 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,ดูข้อมูล
RF.PSC.01,ภาษีเจริญ,สนข.ภาษีเจริญ,2560-10-06 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.5,ดูข้อมูล
RF.BKT.04,บางขุนเทียน,ส.คลองราชมนตรี,2560-10-06 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,ดูข้อมูล
RF.BKP.02,บางกะปิ,จุดวัด ค.แสนแสบ-เขตบางกะปิ,2560-10-06 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5,ดูข้อมูล
RF.NKM.02,หนองแขม,จุดวัด ค.ทวีฯ-ค.ภาษีฯ,2560-10-06 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5,ดูข้อมูล
RF.KTY.02,คลองเตย,ส.พระราม 4,2560-10-06 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,ดูข้อมูล
RF.KSN.02,คลองสาน,ส.คลองบางไส้ไก่,2560-10-06 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,ดูข้อมูล
RF.BKM.01,บึงกุ่ม,สนข.บึงกุ่ม,2560-10-06 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5,ดูข้อมูล
RF.BKE.03,บางแค,ส.คลองบางจาก,2560-10-06 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,ดูข้อมูล
RF.WTN.01,วัฒนา,สนข.วัฒนา,2560-10-06 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5,ดูข้อมูล
RF.SPS.01,สะพานสูง,สนข.สะพานสูง,2560-10-06 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,3.5,16.5,ดูข้อมูล
RF.TLC.01,ตลิ่งชัน,สนข.ตลิ่งชัน,2560-10-06 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,ดูข้อมูล
RF.LPW.01,ลาดพร้าว,สนข.ลาดพร้าว,2560-10-06 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,ดูข้อมูล
RF.SLG.01,สวนหลวง,สนข.สวนหลวง,2560-10-06 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,ดูข้อมูล
RF.BBN.01,บางบอน,สนข.บางบอน,2560-10-06 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.5,14.5,ดูข้อมูล
RF.WTL.03,วังทองหลาง,ส.คลองเจ้าคุณสิงห์,2560-10-06 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,ดูข้อมูล
RF.HKG.02,ห้วยขวาง,ส.สามเสน-ค.แสนแสบ,2560-10-06 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,ดูข้อมูล
RF.KSW.01,คลองสามวา,สนข.คลองสามวา,2560-10-06 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,9.0,13.0,ดูข้อมูล
RF.BRK.01,บางรัก,สนข.บางรัก,2560-10-06 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,ดูข้อมูล
RF.SPW.01,สัมพันธวงศ์,ท่าน้ำสวัสดี,2560-10-06 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,ดูข้อมูล
RF.PTW.02,ปทุมวัน,ปตร.คลองอรชร,2560-10-06 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,ดูข้อมูล
RF.KNY.02,คันนายาว,จุดวัด ค.ลำชะล่า-ถ.นวมินทร์,2560-10-06 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4.5,10.5,ดูข้อมูล
RF.RTW.03,ราชเทวี,จุดวัดบึงมักกะสัน,2560-10-06 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,ดูข้อมูล
RF.BSU.04,บางซื่อ,ซ.สะพานขวา,2560-10-06 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,ดูข้อมูล
RF.DDG.02,ดินแดง,ศูนย์ฯ (ดินแดง),2560-10-06 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,ดูข้อมูล
RF.BKN.01,บางกอกน้อย,สนข.บางกอกน้อย,2560-10-06 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,ดูข้อมูล
RF.LKB.02,ลาดกระบัง,ปตร.คลองประเวศฯ-ลาดกระบัง,2560-10-06 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,ดูข้อมูล
RF.PYT.01,พญาไท,สนข.พญาไท,2560-10-06 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,ดูข้อมูล
RF.PKN.01,พระโขนง,สนข.พระโขนง,2560-10-06 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,ดูข้อมูล
