ข้อมูลคลองในพื้นที่เขต (สนน.และสนข.),,,,,,,,,
เขตคลองเตย,,,,,,,,,
25,คลองสวนแดน ,แม่น้ำเจ้าพระยา,สุดเขตคลอง,2 - 13,410,-1.00,บางพลัด,,
26,คลองสวนพริก,คลองบางพลัด,ซอยสกุลชัย 6,3 - 6,"1,200",-1.00,บางพลัด,,
27,คลองสะพานยาว (คลองสวน),แม่น้ำเจ้าพระยา,ซอยจรัญฯ89/2,2 - 10,672,-1.50,บางพลัด,,
28,คลองแยกคลองบางยี่ขัน,คลองบางยี่ขัน,ซอยบุญพงศา,5,260,-1.00,บางพลัด,,
,,,,,"16,260",,,,
,คู ลำราง ลำกระโดง,,,,,,,,
1,คูน้ำข้าง โรงเรียน ศรีอุลัย,คลองวัดดาวดึงษ์,ชุมชนศรีอุลัย, 2 - 4,74,-1.00,บางพลัด,,
2,คูน้ำซอยจรัญฯ78,คลองพระครู,ซอยจรัญฯ78,3 ,65,-1.00,บางพลัด,,
3,คูน้ำซอยจรัญฯ89,คลองบางรัก,ซอยจรัญฯ89,2 - 4,205,-1.00,บางพลัด,,
4,คูน้ำซอยจรัญ 69 (เลิศสุข),ซอยจรัญฯ69,ซอยจรัญฯ71,2 - 3,165,-1.00,บางพลัด,,
5,คูน้ำแยกคลองบางบำหรุ  (ซอยพระปิ่น),คลองบางบำหรุ,ซอยบรมราชชนนี 4, 3,350,-1.00,บางพลัด,,
6,คูน้ำแยกคลองบางบำหรุ  (ออนป้า),คลองบางบำหรุ,ซอยจรัญฯ67, 2 - 3,330,-1.00,บางพลัด,,
7,คูน้ำแยกคลองบางบำหรุ  (แสงเทียนฯ),คลองบางบำหรุ,ซอยจรัญฯ67, 2 - 4,322,-1.00,บางพลัด,,
,,,,,,,,,
,,,,,,,,,
ลำดับ,ชื่อคลอง,จาก,ถึง,กว้าง(ม.),ยาว (ม.),ระดับ,พื้นที่เขต,,
,,,,,,ขุดลอก,,,
,,,,,,(รทก.),,,
8,คูน้ำแยกคลองบางยี่ขัน,คลองบางยี่ขัน,ชุมชนพระยาศิริฯ, 1 - 3,143,-1.00,บางพลัด,,
9,คูน้ำแยกคลองบางพลู,คลองบางพลู,ซอยจรัญฯ69,3 - 4,185,-1.00,บางพลัด,,
10,คูน้ำต้นซอยราชวิถี  21 (วัดภคินีนาถ),แม่น้ำเจ้าพระยา,หลังตลาดกรุงธน,2 - 4,300,-1.00,บางพลัด,,
11,คูน้ำซอยจรัญฯ 70/3,แม่น้ำเจ้าพระยา,ถนนจรัญสนิทวงศ์,3 - 4,300,-1.00,บางพลัด,,
12,คูน้ำแยกคลองบางพลัด (ชุมชนคลองมะนาว),คลองบางพลัด,ซอยจรัญ ฯ 79,2 - 4,100,-1.00,บางพลัด,,
13,คูน้ำซอยจรัญฯ 63,ถนนจรัญสนิทวงศ์,ซอยจรัญฯ 63,2 - 3,165,-1.00,บางพลัด,,
14,ลำกระโดงข้าง รร.พาณิชการสยาม,คลองบางจาก,ซอยจรัญฯ 63,2 - 6,424,-1.00,บางพลัด,,
15,ลำกระโดงแยกคลองบางอ้อ (ซ้าย),คลองบางอ้อ,ชุมชนสงวนทรัพย์, 3 - 4,100,-1.00,บางพลัด,,
16,ลำกระโดงแยกคลองบางอ้อ (ขวา),คลองบางอ้อ,ซอยจรัญ 95/1, 3 - 4,135,-1.00,บางพลัด,,
17,ลำกระโดงแยกถนนสิรินธร,ถนนสิรินธร,สุดเขตลำกระโดง, 3 - 4,205,-1.00,บางพลัด,,
,,,,,"3,568",,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
เขตบางรัก,,,,,,,,,
ลำดับ,ชื่อคลอง,จาก,ถึง,กว้าง(ม.),ยาว (ม.),ระดับ,พื้นที่เขต,,
,,,,,,ขุดลอก,,,
,,,,,,(รทก.),,,
,สำนักการระบายน้ำรับผิดชอบ,,,,,,,,
1,คลองช่องนนทรี,ถนนสี่พระยา,ถนนสาทร,3 - 17,"1,300",-2.00,บางรัก,,
,,,,,"1,300",,,,
,สำนักงานเขตรับผิดชอบ,,,,,,,,
1,คูซอยพิพัฒน์,ชุมชนซอยพิพัฒน์ 2,คลองช่องนนทรี,2.6 - 3,356,-1.00,บางรัก,,
2,คูหลังเขตบางรัก,คลองหัวลำโพงเก่า,สำนักงานเขตบางรัก,3,117,-1.00,บางรัก,,
3,คูหลังบริษัทโกดัก(คูซอยสุขสันต์),ซอยหลังวัดหัวลำโพง,ซอยสุขสันต์,2 - 2.5,102,-1.00,บางรัก,,
4,คูหลังสถานฑูตพม่า(เมียนม่าร์),ถนนสาทรเหนือ,ถนนสีลม(ชุมชนซอยไวตี),1.5 - 2.5,475,-1.00,บางรัก,,
5,ลำกระโดงขนานซอยกิจพาณิช,ถนนพระรามที่ 4,สุดระยะที่กำหนดให้, 1 - 2,240,-1.00,บางรัก,,
6,ลำกระโดงขนานซอยจินดาถวิล,ถนนพระรามที่ 4,สุดระยะที่กำหนดให้,1 - 2,215,-1.00,บางรัก,,
7,ลำกระโดงขนานซอยสองพระ,ถนนพระรามที่ 4,สุดระยะที่กำหนดให้, 1 - 2,265,-1.00,บางรัก,,
8,ลำกระโดงซอยปราโมทย์ 2,ซอยปราโมทย์ 2,ซอยปราโมทย์ 3,1 - 2,40,-1.00,บางรัก,,
9,ลำกระโดงซอยพุทธโอสถ,ซอยพุทธโอสถ,สุดระยะที่กำหนดให้,1 - 2,77,-1.00,บางรัก,,
,,,,,"1,887",,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
เขตบึงกุ่ม,,,,,,,,,
ลำดับ,ชื่อคลอง,จาก,ถึง,กว้าง(ม.),ยาว (ม.),ระดับ,พื้นที่เขต,,
,,,,,,ขุดลอก,,,
,,,,,,(รทก.),,,
,สำนักการระบายน้ำรับผิดชอบ,,,,,,,,
1,คลองบางขวด,คลองตาเร่ง,คลองบางเตย, 5 - 10,"4,400",-2.00,บึงกุ่ม,,
2,คลองบางเตย,คลองบางขวด,คลองแสนแสบ, 8 - 15,"4,500",-2.00,บึงกุ่ม,,
3,คลองระหัส,คลองกุ่ม,คลองแสนแสบ, 6 - 12,"2,950",-2.00,บึงกุ่ม,,
4,คลองลำเจียก,คลองอ้ายเสือ,คลองบางขวด, 5 - 8,"2,800",-2.00,บึงกุ่ม,,
5,คลองหนองแขม,คลองระหัส,ซอย รามอินทรา  58, 6 - 8,"3,100",-2.00,บึงกุ่ม,,
6,คลองกุ่ม,คลองแสนแสบ,คลองหนองแขม, 5 - 7,"3,300",-2.00,บึงกุ่ม,,
,,,,,"17,750",,,,
,สำนักงานเขตรับผิดชอบ,,,,,,,,
1,คลองขี้เสือใหญ่ (บึงกุ่ม),ถนนประดิษฐ์มนูธรรม,คลองลำเจียก, 10 - 20,"1,500",-2.00,บึงกุ่ม,,
2,คลองชวดด้วน,ถนนรามอินทรา,คลองบางขวด, 5 - 15,"2,055",-2.00,บึงกุ่ม,,
3,คลองดอนอีกา,คลองบางขวด,คลองลำชะล่า, 3 - 5,"1,300",-1.50,บึงกุ่ม,,
4,คลองตาเร่ง(บึงกุ่ม),ถนนรามอินทรา,คลองบางขวด, 3 - 4,"1,300",-1.50,บึงกุ่ม,,
5,คลองหลวงวิจิตร,คลองลำชะล่า,คลองชวดด้วน, 4 - 8,"1,550",-2.00,บึงกุ่ม,,
,,,,,"7,705",,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
ลำดับ,ชื่อคลอง,จาก,ถึง,กว้าง(ม.),ยาว (ม.),ระดับ,พื้นที่เขต,,
,,,,,,ขุดลอก,,,
,,,,,,(รทก.),,,
,คู ลำราง ลำกระโดง,,,,,,,,
1,ลำรางทางกระบือ ตอน 1,คลองบางขวด,คลองบางชวดด้วน, 4 - 6,900,-1.50,บึงกุ่ม,,
2,ลำรางบวบขม,คลองบางเตย,ลำรางหนองปลาดุก, 4 - 6,"2,400",-1.50,บึงกุ่ม,,
3,ลำรางบางเตย ตอน 1,คลองบางเตย,โรงเรียนปัฐวิกรณ์, 4 - 6,"1,600",-1.50,บึงกุ่ม,,
4,ลำรางบางเตย ตอน 3,คลองบางเตย,หมู่บ้านบางเตยล่าง, 3 - 4,320,-1.50,บึงกุ่ม,,
5,ลำรางบางเตย ตอน 4,คลองบางเตย,หมู่บ้านคลองกุ่มนิเวศน์,  12 - 13,350,-1.50,บึงกุ่ม,,
6,ลำรางแยกคลองตาหนัง,คลองตาหนัง,ซอยสมัญญาอุทิศ, 3 - 6,900,-1.50,บึงกุ่ม,,
7,ลำรางแยกคลองบางขวด ตอน 1,คลองบางขวด,ถนนประดิษฐ์มนูธรรม, 5 - 10,700,-2.00,บึงกุ่ม,,
8,ลำรางแยกคลองบางเตย ตอน 1,คลองบางเตย,ลำบึงกุ่ม, 3 - 10,"1,450",-1.50,บึงกุ่ม,,
9,ลำรางหนองปลาดุก,ลำรางบวบขม,คลองหนองแขม, 4 - 6,900,-1.50,บึงกุ่ม,,
,,,,,"9,520",,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
เขตปทุมวัน,,,,,,,,,
ลำดับ,ชื่อคลอง,จาก,ถึง,กว้าง(ม.),ยาว (ม.),ระดับ,พื้นที่เขต,,
,,,,,,ขุดลอก,,,
,,,,,,(รทก.),,,
,สำนักการระบายน้ำรับผิดชอบ,,,,,,,,
1,คลองนางหงษ์,คลองแสนแสบ,คลองสวนหลวง, 3 - 7,"3,500",-2.00,ปทุมวัน,,
2,คลองไผ่สิงห์โต,ถนนวิทยุ,ทางด่วนพิเศษ, 5 - 7,600,-2.00,ปทุมวัน,,
3,คลองสวนหลวง,คลองแสนแสบ,ถนนพระรามที่ 4, 4 - 6,"1,450",-1.50,ปทุมวัน,,
4,คลองแสนแสบ,คลองผดุงกรุงเกษม,ถนนอโศก-ดินแดง, 20 - 35,"3,850",-2.50,ปทุมวัน,,
5,คลองอรชร,คลองแสนแสบ,ถนนพระรามที่ 1, 5 - 6,450,-1.00,ปทุมวัน,,
,,,,,"9,850",,,,
,คู ลำราง ลำกระโดง,,,,,,,,
1,คูน้ำซอยต้นสน,ถนนเพลินจิต,สุดระยะที่กำหนดให้, 7 - 8,"1,000",-1.00,ปทุมวัน,,
2,คูน้ำซอยสมคิด,ถนนเพลินจิต,คลองแสนแสบ, 6 - 8,500,-1.00,ปทุมวัน,,
,,,,,"1,500",,,,
,สำนักงานเขตรับผิดชอบ,,,,,,,,
1,คลองซุง(ปทุมวัน),คลองแสนแสบ,สุดระยะที่กำหนดให้, 6 - 10,252,-1.00,ปทุมวัน,,
,,,,,252,,ปัจจุบันไม่มีสภาพ,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
ลำดับ,ชื่อคลอง,จาก,ถึง,กว้าง(ม.),ยาว (ม.),ระดับ,พื้นที่เขต,,
,,,,,,ขุดลอก,,,
,,,,,,(รทก.),,,
,คู ลำราง ลำกระโดง,,,,,,,,
1,คูข้างสะพานเฉลิมโลก,คลองแสนแสบ,สุดระยะที่กำหนดให้, 2 - 3,500,-1.00,ปทุมวัน,,
,,,,,,,ปัจจุบันไม่มีสภาพ,,
2,คูซอยโปโล,คลองไผ่สิงห์โต,ซอยโปโล, 2 - 3 ,200,-1.00,ปทุมวัน,,
3,คูซอยรองเมือง 1 - 2,คลองสวนหลวง,สุดระยะที่กำหนดให้, 3 - 4,530,-1.00,ปทุมวัน,,
4,คูซอยรองเมือง 2 - 3,คลองสวนหลวง,สุดระยะที่กำหนดให้, 3 - 4,530,-1.00,ปทุมวัน,,
5,คูซอยสุนทรพิมล,คลองสวนหลวง,สุดระยะที่กำหนดให้, 3 - 4,450,-1.00,ปทุมวัน,,
,,,,,"2,210",,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
เขตประเวศ,,,,,,,,,
ลำดับ,ชื่อคลอง,จาก,ถึง,กว้าง(ม.),ยาว (ม.),ระดับ,พื้นที่เขต,,
,,,,,,ขุดลอก,,,
,,,,,,(รทก.),,,
,สำนักการระบายน้ำรับผิดชอบ,,,,,,,,
1,คลองขันแตก,คลองปักหลัก,คลองสิงห์โต,  8 - 12,"1,150",-2.00,ประเวศ,,
2,คลองเคล็ด,คลองตาสาด,คลองบางนา, 5 - 11,"6,450",-2.00,ประเวศ,,
3,คลองจรเข้ขบ,คลองประเวศบุรีรมย์,คลองสองห้อง, 5 - 12,"2,500",-2.00,ประเวศ,,
4,คลองต้นตาล,คลองปักหลัก,คลองปลัดเปรียง, 6 - 8,"4,200",-2.00,ประเวศ,,
5,คลองทับช้างบน,ถนนกรุงเทพฯ - ชลบุรี,คลองประเวศบุรีรมย์, 8 - 24,"1,000",-2.00,ประเวศ,,
6,คลองทับช้างล่าง,ถนนกรุงเทพฯ - ชลบุรี,คลองทับช้างบน, 6 - 8,"1,500",-2.00,ประเวศ,,
7,คลองประเวศบุรีรมย์,คลองหนองบอน,คลองตาพุก, 22 - 44,"5,000",-2.50,ประเวศ,,
8,คลองปลัดเปรียง,คลองมะขามเทศ,คลองต้นตาล, 5 - 8,"3,800",-2.00,ประเวศ,,
9,คลองปักหลัก,คลองอาจารย์พร,คลองจรเข้ขบ, 7 - 8,"3,050",-2.00,ประเวศ,,
10,คลองมะขามเทศ,คลองสองห้อง,คลองหนองบอน, 6 - 9,"4,000",-2.00,ประเวศ,,
11,คลองศาลาลอยบน,คลองประเวศบุรีรมย์,คลองศาลาลอยล่าง, 6 - 8,"1,500",-2.00,ประเวศ,,
12,คลองศาลาลอยล่าง,คลองประเวศบุรีรมย์,คลองมะขามเทศ, 5 - 9,"3,000",-2.00,ประเวศ,,
13,คลองสาหร่าย,คลองบางนา,คลองปลัดเปรียง, 6 - 8,"1,800",-2.00,ประเวศ,,
14,คลองหนองบอน,คลองพระโขนง,คลองปลัดเปรียง, 8 - 12,"6,100",-2.00,ประเวศ,,
15,คลองแม่จันทร์,ถนนกรุงเทพฯ - ชลบุรี,คลองประเวศบุรีรมย์, 6 - 8,"1,000",-2.00,ประเวศ,,
,,,,,,,,,
,,,,,,,,,
ลำดับ,ชื่อคลอง,จาก,ถึง,กว้าง(ม.),ยาว (ม.),ระดับ,พื้นที่เขต,,
,,,,,,ขุดลอก,,,
,,,,,,(รทก.),,,
16,คลองบ้านม้า,ถนนกรุงเทพฯ -ชลบุรี,คลองประเวศบุรีรมย์, 8 -10,"1,800",-2.00,ประเวศ,,
17,คลองปากน้ำ,คลองอาจารย์พร,คลองสิงห์โต, 8 -10,"1,450",-2.00,ประเวศ,,
18,คลองสิงห์โต,คลองขันแตก,คลองปากน้ำ, 6 -12,"1,800",-2.00,ประเวศ,,
19,คลองตาพุก ,คลองประเวศบุรีรมย์,คลองขันแตก, 6 - 20,"3,300",-2.00,ประเวศ,,
20,คลองลำบึงบ้านม้า,ถนนกรุงเทพฯ -ชลบุรี,คูน้ำหมู่บ้านเอื้อสุข, 5 -10,950,-2.00,ประเวศ,,
,,,,,"55,350",,,,
,สำนักงานเขตรับผิดชอบ,,,,,,,,
1,คลองกระทุ้มแจ้,คลองอาจารย์พร,เลยคลองตาเปีย 70 ม., 8 - 12,"1,050",-2.00,ประเวศ,,
2,คลองขวาง(ประเวศ),คลองหนองบอน,คลองขุนสากล, 6 - 8,800,-2.00,ประเวศ,,
3,คลองขุนสากล (ช่วงปลาย),คลองตาสาด,สุดระยะที่กำหนดให้, 10 - 15,650,-2.00,ประเวศ,,
4,คลองตาช้าง,คลองหนองบอน,คลองเคล็ด, 8 - 10,"1,650",-2.00,ประเวศ,,
5,คลองตาเปีย,คลองกระทุ้มแจ้,คลองสองห้อง, 10 - 12,"2,900",-2.00,ประเวศ,,
6,คลองตาสาด (คลองคู้),คลองเคล็ด,คลองหนองบอน, 6 - 8,"1,850",-2.50,ประเวศ,,
7,คลองนา(ประเวศ),คลองหนองบอน,สุดระยะที่กำหนดให้,10 -18,"1,000",-2.00,ประเวศ,,
8,คลองมอญ(ประเวศ),คลองประเวศบุรีรมย์,ถนนชลบุรีสายใหม่, 7 - 12,"1,520",-2.00,ประเวศ,,
9,คลองแยกอาจารย์พร,คลองอาจารย์พร,คลองโรงแถว, 6 - 8,"1,200",-2.00,ประเวศ,,
,,,,,,,,,
,,,,,,,,,
ลำดับ,ชื่อคลอง,จาก,ถึง,กว้าง(ม.),ยาว (ม.),ระดับ,พื้นที่เขต,,
,,,,,,ขุดลอก,,,
,,,,,,(รทก.),,,
10,คลองวัดกระทุ่มเสือปลา,คลองประเวศบุรีรมย์,คลองสองห้อง, 6 - 10,"1,400",-2.00,ประเวศ,,
11,คลองวัดตะกล่ำ,คลองหนองบอน,คลองสาหร่าย, 6 - 9,700,-2.00,ประเวศ,,
12,คลองสลุด,คลองปากน้ำ,สุดระยะที่กำหนดให้, 8 - 15,"2,600",-2.00,ประเวศ,,
13,คลองสองห้อง,คลองประเวศบุรีรมย์,คลองมะขามเทศ, 8 - 15,"2,200",-2.50,ประเวศ,,
14,คลองอาจารย์พร,คลองปากน้ำ,คลองต้นตาล, 6 - 12,"2,550",-2.00,ประเวศ,,
15,คลองอ้ายสลุด,คลองอาจารย์พร,คลองสลุด, 8 - 10,"1,550",-2.00,ประเวศ,,
,,,,,"23,620",,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
เขตป้อมปราบศัตรูพ่าย,,,,,,,,,
ลำดับ,ชื่อคลอง,จาก,ถึง,กว้าง(ม.),ยาว (ม.),ระดับ,พื้นที่เขต,,
,,,,,,ขุดลอก,,,
,,,,,,(รทก.),,,
,สำนักการระบายน้ำรับผิดชอบ,,,,,,,,
1,คลองผดุงกรุงเกษม,สะพานมัฆวานรังสรรค์,สะพานเจริญสวัสดิ์, 24,"3,100",-2.50,ป้อมปราบศัตรูพ่าย,,
2,คลองมหานาค,คลองรอบกรุง (คลองโอ่งอ่าง),คลองผดุงกรุงเกษม, 20 - 25,"1,250",-2.50,ป้อมปราบศัตรูพ่าย,,
,,,,,"4,350",,,,
,สำนักงานเขตรับผิดชอบ,,,,,,,,
1,คลองจุลนาค,ถนนหลานหลวง,ถนนนครสวรรค์, 7 - 9,155,-2.00,ป้อมปราบศัตรูพ่าย,,
2,คลองนางชี,ซอยแม้นศรี,ศูนย์การค้าวรจักร, 3 - 5,120,-2.00,ป้อมปราบศัตรูพ่าย,,
3,คลองวัดเทพศิรินทร์,ถนนกรุงเกษม,ก่อนถึงถนนพลับพลาไชย, 7 - 10,320,-2.00,ป้อมปราบศัตรูพ่าย,,
4,คลองวัดสิตาราม,ถนนดำรงรักษ์,ก่อนถึงถนนหลานหลวง, 4 - 6,120,-2.00,ป้อมปราบศัตรูพ่าย,,
5,คลองวัดสุนทรธรรมทาน,ถนนหลานหลวง,หลังวัดสุนทรธรรมทาน, 3 - 7,120,-2.00,ป้อมปราบศัตรูพ่าย,,
,,,,,835,,,,
,คู ลำราง ลำกระโดง,,,,,,,,
1,ลำรางสาธารณะ ถนนดำรงรักษ์,ถนนดำรงรักษ์,วัดสิตาราม,0.8 - 1.20,56,-2.00,ป้อมปราบศัตรูพ่าย,,
2,ลำรางหลังศูนย์การค้าวรจักร,ซอยศูนย์การค้าวรจักร,คลองมหานาค,0.8 -1.21,95,-2.00,ป้อมปราบศัตรูพ่าย,,
,,,,,151,,,,
,,,,,,,,,
,,,,,,,,,
เขตพญาไท,,,,,,,,,
ลำดับ,ชื่อคลอง,จาก,ถึง,กว้าง(ม.),ยาว (ม.),ระดับ,พื้นที่เขต,,
,,,,,,ขุดลอก,,,
,,,,,,(รทก.),,,
,สำนักการระบายน้ำรับผิดชอบ,,,,,,,,
1,คลองบางซื่อ,ทางรถไฟสายเหนือ,ถนนวิภาวดีรังสิต, 12 - 18,"2,600",-2.50,พญาไท,,
,,,,,"2,600",,,,
,สำนักงานเขตรับผิดชอบ,,,,,,,,
,คู ลำราง ลำกระโดง,,,,,,,,
1,คูน้ำซอยอารีย์สัมพันธ์ 1,คลองสามเสน,บ้านเลขที่ 141, 1.5- 2,480,-2.50,พญาไท,,
2,ลำรางชุมชนมะกอกกลางสวน,คลองสามเสน,ทางเดินชุมชน, 2 - 2.5,150,-1.00,พญาไท,,
3,ลำรางรณชัย,ถนนเศรษฐศิริ,สุดระยะที่กำหนดให้, 1.5 -2,280,,พญาไท,,
4,ลำรางอินทามระ,ซอยอินทามระ 12,ถนนสุทธิสารวินิจฉัย, 3 - 3.5,69,-1.00,พญาไท,,
5,ลำรางอุทัยรัตน์,คลองบางซื่อ,สุดระยะที่กำหนดให้, 2 - 4,140,-1.50,พญาไท,,
,,,,,"1,119",,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
เขตพระนคร,,,,,,,,,
ลำดับ,ชื่อคลอง,จาก,ถึง,กว้าง(ม.),ยาว (ม.),ระดับ,พื้นที่เขต,,
,,,,,,ขุดลอก,,,
,,,,,,(รทก.),,,
,สำนักการระบายน้ำรับผิดชอบ,,,,,,,,
1,คลองคูเมืองเดิม (คลองหลอด),แม่น้ำเจ้าพระยา,แม่น้ำเจ้าพระยา, 10 - 12,"2,400",-2.00,พระนคร,,
,,(ปตร.สะพานพระปิ่นเกล้า),(ปตร.ปากคลองตลาด),,,,,,
2,คลองผดุงกรุงเกษม,แม่น้ำเจ้าพระยา,สะพานมัฆวานรังสรรค์,22,"1,300",-2.50,พระนคร,,
3,คลองรอบกรุง (คลองโอ่งอ่าง),แม่น้ำเจ้าพระยา,คลองมหานาค, 8 - 12,"1,900",-2.00,พระนคร,,
,คลองรอบกรุง (คลองบางลำภู),คลองมหานาค,แม่น้ำเจ้าพระยา, 20 - 22,"1,550",-2.50,พระนคร,,
4,คลองหลอดวัดราชนัดดา,คลองคูเมืองเดิม (คลองหลอด),คลองรอบกรุง (คลองโอ่งอ่าง), 10 - 12,"1,150",-2.00,พระนคร,,
5,คลองหลอดวัดราชบพิธ,คลองคูเมืองเดิม (คลองหลอด),คลองรอบกรุง (คลองโอ่งอ่าง), 8 - 12,800,-2.00,พระนคร,,
,,,,,"9,100",,,,
,สำนักงานเขตรับผิดชอบ,,,,,,,,
1,คลองบวรรังษี,คลองรอบกรุง,สุดระยะที่กำหนดให้, 3 - 20,40,-1.00,พระนคร,,
2,คลองบางขุนพรหม,ถนนวิสุทธิกษัตริย์,สุดระยะที่กำหนดให้, 3 - 3.5,62,-1.00,พระนคร,,
3,คลองพระสวัสดิ์,คลองรอบกรุง,สุดระยะที่กำหนดให้, 2 - 3,92,-1.00,พระนคร,,
4,คลองวัดตรีทศเทพ,วัดตรีทศเทพ,สุดระยะที่กำหนดให้, 2 - 3,218,-1.00,พระนคร,,
5,คลองวัดปรินายก,คลองรอบกรุง,สุดระยะที่กำหนดให้,  2 -3,207,-1.00,พระนคร,,
6,คลองวัดสังเวช,แม่น้ำเจ้าพระยา,สุดระยะที่กำหนดให้, 2 - 3,124,-1.00,พระนคร,,
,,,,,743,,,,
เขตพระโขนง,,,,,,,,,
ลำดับ,ชื่อคลอง,จาก,ถึง,กว้าง(ม.),ยาว (ม.),ระดับ,พื้นที่เขต,,
,,,,,,ขุดลอก,,,
,,,,,,(รทก.),,,
,สำนักการระบายน้ำรับผิดชอบ,,,,,,,,
1,คลองข้างอู่รถเมล์บางจาก,คลองบางนางจีน,สุดระยะที่กำหนดให้, 2 - 4,"1,300",-1.50,พระโขนง,,
2,คลองเจ็ก,แม่น้ำเจ้าพระยา (ปตร.คลองเจ็ก),ซอยสุขุมวิท 60/1, 4 - 8,"1,600",-2.00,พระโขนง,,
3,คลองบางจาก,แม่น้ำเจ้าพระยา,คลองบางอ้อใหญ่,  6 - 12 ,"2,350",-2.00,พระโขนง,,
4,คลองบางนางจีน,ซอยสุขุมวิท  81,คลองบางอ้อใหญ่, 4 - 10,"3,950",-2.00,พระโขนง,,
5,คลองบางอ้อน้อย,คลองบางอ้อใหญ่,คลองบางจาก, 5 - 11,"1,250",-2.00,พระโขนง,,
6,คลองบางอ้อใหญ่,แม่น้ำเจ้าพระยา,คลองบางนางจีน, 6 - 7,"3,300",-2.00,พระโขนง,,
,,(สถานีสูบน้ำคลองบางอ้อ),,,,,,,
7,คลองบ้านหลาย,คลองพระโขนง,สุดระยะที่กำหนดให้, 7 - 8,"3,400",-2.00,พระโขนง,,
,,,,,"17,150",,,,
,สำนักงานเขตรับผิดชอบ,,,,,,,,
1,คลองขวางบน(พระโขนง),คลองบางนางจีน,คลองสวนอ้อย, 5 - 8,"1,050",-2.00,พระโขนง,,
2,คลองขวางล่าง,คลองบางนางจีน,คลองบ้านหลาย, 6 - 7,"1,350",-2.00,พระโขนง,,
3,คลองบางจาก(พระโขนง 2),คลองพระโขนง,คลองเจ็ก, 6 -12,"1,950",-2.00,พระโขนง,,
4,คลองมอญ(พระโขนง),คลองขวางล่าง,สุดระยะที่กำหนดให้, 6 - 8,"1,200",-2.00,พระโขนง,,
5,คลองสวนอ้อย(พระโขนง),คลองขวางบน,ซอยสุขุมวิท 93 , 4- 5,520,-2.00,พระโขนง,,
,,,,,"6,070",,,,
,,,,,,,,,
ลำดับ,ชื่อคลอง,จาก,ถึง,กว้าง(ม.),ยาว (ม.),ระดับ,พื้นที่เขต,,
,,,,,,ขุดลอก,,,
,,,,,,(รทก.),,,
,คู ลำราง ลำกระโดง,,,,,,,,
1,ลำกระโดง,สุขุมวิท 62 แยก 25,คลองเจ็ก, 2 - 3,150,-2.00,พระโขนง,,
2,ลำรางข้างวัดธรรมมงคล (ปุณณวิถี 20),คลองบางนางจีน,คลองบางอ้อใหญ่, 3 - 5,660,-2.00,พระโขนง,,
3,ลำรางข้างอู่รถเมล์ขาว,คลองบางนางจีน,สุดระยะที่กำหนดให้, 3 - 5,625,-2.00,พระโขนง,,
4,ลำรางชุมชนไม้กั้น,คลองบางจาก,สุดเขตลำราง, 1 - 2,110,-2.00,พระโขนง,,
5,ลำรางซอยสยามชินวัตร,ซอยแยกสยามชินวัตร,สุดระยะที่กำหนดให้,1.5 - 2,60,-2.00,พระโขนง,,
6,ลำรางซอยสุขุมวิท 58,ซอยสุขุมวิท 58,ซอยสุขุมวิท 60/1, 3 - 5,120,-2.00,พระโขนง,,
7,ลำรางบ้านจ่าเยี่ยม,คลองบ้านสวนอ้อย,คลองบ้านหลาย, 2 - 3,720,-2.00,พระโขนง,,
8,ลำรางปลายซอยสองพี่น้อง,คลองขวางล่าง,สุดระยะที่กำหนดให้, 4 - 5,230,-2.00,พระโขนง,,
9,ลำรางปากซอยปุณณวิถี 29 (นพรัตน์),ปากซอยปุณณวิถี 29,สุดเขตลำราง (ปุณณวิถี 33), 2 - 3,169,-2.00,พระโขนง,,
10,ลำรางมะพร้าวคต,คลองบางจาก,สุดระยะที่กำหนดให้,1.2 -3 ,300,-2.00,พระโขนง,,
11,ลำรางแยกคลองขวางล่าง,คลองขวางล่าง,สุดระยะที่กำหนดให้, 2 - 3,50,-2.00,พระโขนง,,
12,ลำรางแยกคลองบางจาก,คลองบางจาก,สุดระยะที่กำหนดให้ซอยสุขุมวิท 56, 3 - 4,200,-2.00,พระโขนง,,
,(คลองตลาดสายทิพย์),,,,,,,,
13,ลำรางแยกคลองบางนางจีน,คลองบางนางจีน,กลางซอย สุขุมวิท 85, 3 - 4,170,-2.00,พระโขนง,,
